,tenure,Churn,Contract,InternetService,SeniorCitizen,PaymentMethod,MonthlyCharges,ChurnEncode,SeniorCitizenEncode
364,18,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),75.9000015258789,No,No
365,5,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),96.5,Yes,No
366,23,False,Month-to-month,DSL,False,Bank transfer (automatic),59.95000076293945,No,No
367,1,False,Month-to-month,No,False,Mailed check,19.149999618530277,No,No
368,71,False,One year,Fiber optic,False,Credit card (automatic),98.6500015258789,No,No
369,72,False,Two year,Fiber optic,False,Credit card (automatic),112.5999984741211,No,No
370,33,False,One year,No,False,Mailed check,20.600000381469727,No,No
371,2,True,Month-to-month,Fiber optic,False,Electronic check,85.6500015258789,Yes,No
372,24,False,Two year,DSL,False,Mailed check,35.75,No,No
373,56,False,One year,Fiber optic,False,Credit card (automatic),99.75,No,No
374,37,False,Month-to-month,Fiber optic,False,Credit card (automatic),96.0999984741211,No,No
375,43,False,One year,DSL,False,Credit card (automatic),85.0999984741211,No,No
376,1,False,Month-to-month,DSL,False,Mailed check,25.350000381469727,No,No
377,25,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),104.9499969482422,Yes,No
378,61,False,Two year,DSL,False,Electronic check,89.6500015258789,No,No
379,17,False,One year,Fiber optic,False,Electronic check,86.75,No,No
380,41,False,One year,Fiber optic,False,Bank transfer (automatic),86.19999694824219,No,No
381,1,True,Month-to-month,DSL,False,Mailed check,50.650001525878906,Yes,No
382,72,False,Two year,DSL,True,Bank transfer (automatic),64.80000305175781,No,Yes
383,1,True,Month-to-month,Fiber optic,False,Credit card (automatic),90.8499984741211,Yes,No
384,48,False,Two year,Fiber optic,False,Bank transfer (automatic),108.0999984741211,No,No
385,11,True,Month-to-month,No,True,Mailed check,19.950000762939453,Yes,Yes
386,55,True,Month-to-month,Fiber optic,True,Electronic check,85.44999694824219,Yes,Yes
387,42,False,One year,DSL,False,Electronic check,54.75,No,No
388,44,False,Month-to-month,Fiber optic,False,Mailed check,90.4000015258789,No,No
389,1,False,Month-to-month,DSL,False,Electronic check,44.0,No,No
390,27,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),95.5999984741211,No,No
391,27,False,Month-to-month,DSL,True,Bank transfer (automatic),84.80000305175781,No,Yes
392,2,False,Month-to-month,DSL,True,Electronic check,44.29999923706055,No,Yes
393,19,False,Month-to-month,No,False,Mailed check,19.899999618530277,No,No
394,42,False,Month-to-month,Fiber optic,True,Electronic check,95.0500030517578,No,Yes
395,66,False,Two year,DSL,False,Credit card (automatic),90.05000305175781,No,No
396,33,False,Month-to-month,Fiber optic,True,Bank transfer (automatic),109.9000015258789,No,Yes
397,34,True,Month-to-month,Fiber optic,False,Credit card (automatic),73.94999694824219,Yes,No
398,33,False,Month-to-month,DSL,True,Electronic check,54.59999847412109,No,Yes
399,23,False,One year,No,False,Mailed check,20.049999237060547,No,No
400,32,False,One year,No,False,Bank transfer (automatic),19.75,No,No
401,11,False,One year,No,False,Credit card (automatic),20.049999237060547,No,No
402,69,True,Month-to-month,Fiber optic,False,Credit card (automatic),99.4499969482422,Yes,No
403,68,False,One year,DSL,False,Bank transfer (automatic),55.900001525878906,No,No
404,20,False,Two year,No,False,Mailed check,19.700000762939453,No,No
405,72,False,Two year,No,False,Credit card (automatic),19.799999237060547,No,No
406,60,False,One year,Fiber optic,False,Bank transfer (automatic),95.4000015258789,No,No
407,32,False,Month-to-month,Fiber optic,True,Mailed check,93.9499969482422,No,Yes
408,1,True,Month-to-month,No,False,Mailed check,19.899999618530277,Yes,No
409,1,True,Month-to-month,No,False,Mailed check,19.600000381469727,Yes,No
410,3,True,Month-to-month,Fiber optic,True,Electronic check,81.3499984741211,Yes,Yes
411,46,False,One year,No,False,Bank transfer (automatic),24.450000762939453,No,No
412,29,False,Month-to-month,Fiber optic,False,Electronic check,74.94999694824219,No,No
413,51,False,Month-to-month,Fiber optic,False,Electronic check,87.3499984741211,No,No
414,48,False,Month-to-month,Fiber optic,True,Bank transfer (automatic),70.6500015258789,No,Yes
415,16,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),73.25,No,No
416,70,False,Two year,Fiber optic,False,Bank transfer (automatic),98.6999969482422,No,No
417,40,False,Two year,No,False,Mailed check,24.799999237060547,No,No
418,22,True,Month-to-month,Fiber optic,False,Electronic check,83.30000305175781,Yes,No
419,1,True,Month-to-month,Fiber optic,True,Bank transfer (automatic),75.30000305175781,Yes,Yes
420,5,False,Month-to-month,No,False,Mailed check,24.299999237060547,No,No
421,7,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),69.8499984741211,No,No
422,29,False,One year,Fiber optic,False,Credit card (automatic),100.5500030517578,No,No
423,44,False,One year,No,False,Mailed check,25.700000762939453,No,No
424,10,False,Month-to-month,DSL,False,Bank transfer (automatic),40.70000076293945,No,No
425,55,False,Month-to-month,DSL,True,Bank transfer (automatic),51.650001525878906,No,Yes
426,52,False,One year,Fiber optic,True,Bank transfer (automatic),105.0999984741211,No,Yes
427,10,False,Month-to-month,Fiber optic,False,Electronic check,85.94999694824219,No,No
428,18,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),75.5999984741211,No,No
429,68,False,One year,DSL,False,Bank transfer (automatic),58.25,No,No
430,61,True,Month-to-month,No,False,Mailed check,19.399999618530277,Yes,No
431,72,False,Two year,DSL,False,Credit card (automatic),65.19999694824219,No,No
432,2,False,Month-to-month,DSL,False,Electronic check,53.45000076293945,No,No
433,12,True,Month-to-month,DSL,False,Bank transfer (automatic),45.400001525878906,Yes,No
434,41,False,Two year,No,False,Electronic check,19.75,No,No
435,26,False,Month-to-month,DSL,False,Credit card (automatic),44.45000076293945,No,No
436,36,False,One year,No,False,Bank transfer (automatic),20.850000381469727,No,No
437,72,False,Two year,Fiber optic,False,Credit card (automatic),114.0500030517578,No,No
438,35,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),89.8499984741211,No,No
439,1,False,Month-to-month,DSL,False,Mailed check,55.04999923706055,No,No
440,16,False,Month-to-month,Fiber optic,False,Electronic check,112.9499969482422,No,No
441,49,False,Month-to-month,Fiber optic,True,Credit card (automatic),101.5500030517578,No,Yes
442,54,False,One year,Fiber optic,False,Mailed check,114.6500015258789,No,No
443,18,False,Month-to-month,DSL,False,Electronic check,64.80000305175781,No,No
444,36,False,Month-to-month,Fiber optic,False,Electronic check,80.4000015258789,No,No
445,60,True,Month-to-month,Fiber optic,False,Electronic check,105.9000015258789,Yes,No
446,1,True,Month-to-month,Fiber optic,False,Mailed check,69.55000305175781,Yes,No
447,52,False,Two year,No,False,Bank transfer (automatic),25.049999237060547,No,No
448,8,False,Month-to-month,Fiber optic,False,Electronic check,94.75,No,No
449,72,False,Two year,Fiber optic,False,Bank transfer (automatic),105.5,No,No
450,64,False,One year,No,False,Mailed check,24.700000762939453,No,No
451,22,False,Month-to-month,DSL,True,Mailed check,69.75,No,Yes
452,60,False,Month-to-month,DSL,False,Bank transfer (automatic),60.20000076293945,No,No
453,28,True,Month-to-month,Fiber optic,False,Electronic check,81.05000305175781,Yes,No
454,61,False,Two year,No,False,Mailed check,24.399999618530277,No,No
455,24,False,Month-to-month,Fiber optic,False,Electronic check,104.1500015258789,No,No
456,28,False,One year,Fiber optic,False,Bank transfer (automatic),92.9000015258789,No,No
457,30,False,Two year,DSL,False,Bank transfer (automatic),80.80000305175781,No,No
458,2,False,Month-to-month,No,False,Mailed check,20.0,No,No
459,1,False,Month-to-month,Fiber optic,False,Electronic check,75.0999984741211,No,No
460,6,False,Month-to-month,No,False,Mailed check,19.649999618530277,No,No
461,24,False,Month-to-month,DSL,False,Bank transfer (automatic),69.44999694824219,No,No
462,4,True,Month-to-month,Fiber optic,False,Electronic check,101.1500015258789,Yes,No
463,7,True,Month-to-month,Fiber optic,False,Electronic check,99.8000030517578,Yes,No
464,72,False,Two year,Fiber optic,True,Bank transfer (automatic),116.0500030517578,No,Yes
465,70,False,Two year,DSL,False,Mailed check,40.04999923706055,No,No
466,64,False,Two year,Fiber optic,True,Electronic check,102.0999984741211,No,Yes
467,72,False,One year,Fiber optic,False,Electronic check,89.69999694824219,No,No
468,44,False,Two year,No,False,Mailed check,19.899999618530277,No,No
469,13,True,Month-to-month,DSL,False,Electronic check,55.95000076293945,Yes,No
470,17,False,One year,No,True,Mailed check,20.649999618530277,No,Yes
471,1,True,Month-to-month,DSL,False,Electronic check,55.0,Yes,No
472,9,False,Month-to-month,DSL,False,Mailed check,70.05000305175781,No,No
473,24,False,Month-to-month,DSL,False,Mailed check,53.59999847412109,No,No
474,1,True,Month-to-month,Fiber optic,False,Electronic check,74.69999694824219,Yes,No
475,24,True,Month-to-month,Fiber optic,False,Electronic check,80.25,Yes,No
476,35,False,Month-to-month,DSL,True,Electronic check,76.05000305175781,No,Yes
477,7,False,Month-to-month,DSL,False,Electronic check,75.69999694824219,No,No
478,5,True,Month-to-month,Fiber optic,False,Electronic check,96.0999984741211,Yes,No
479,15,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),69.0,Yes,No
480,11,False,Two year,No,False,Mailed check,19.649999618530277,No,No
481,48,True,Month-to-month,DSL,False,Bank transfer (automatic),45.29999923706055,Yes,No
482,20,False,Month-to-month,Fiber optic,True,Electronic check,81.44999694824219,No,Yes
483,72,False,One year,Fiber optic,False,Bank transfer (automatic),108.5,No,No
484,8,True,Month-to-month,Fiber optic,False,Electronic check,83.55000305175781,Yes,No
485,72,False,Two year,Fiber optic,False,Credit card (automatic),84.5,No,No
486,15,False,Month-to-month,Fiber optic,False,Electronic check,100.1500015258789,No,No
487,72,False,Two year,DSL,False,Bank transfer (automatic),88.5999984741211,No,No
488,0,False,Two year,DSL,False,Bank transfer (automatic),52.54999923706055,No,No
489,1,True,Month-to-month,Fiber optic,False,Electronic check,74.3499984741211,Yes,No
490,63,False,Two year,Fiber optic,False,Bank transfer (automatic),104.8000030517578,No,No
491,2,False,Month-to-month,DSL,False,Electronic check,59.0,No,No
492,2,True,Month-to-month,Fiber optic,False,Electronic check,74.4000015258789,Yes,No
493,61,False,One year,DSL,True,Bank transfer (automatic),64.05000305175781,No,Yes
494,1,False,Month-to-month,No,False,Mailed check,20.399999618530277,No,No
495,22,True,One year,DSL,False,Bank transfer (automatic),43.75,Yes,No
496,28,False,Month-to-month,DSL,False,Mailed check,60.900001525878906,No,No
497,70,False,Two year,No,False,Bank transfer (automatic),19.799999237060547,No,No
498,5,True,Month-to-month,DSL,True,Electronic check,28.450000762939453,Yes,Yes
499,12,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),99.6999969482422,Yes,No
500,34,False,One year,Fiber optic,False,Credit card (automatic),116.25,No,No
501,71,False,Two year,Fiber optic,True,Credit card (automatic),80.69999694824219,No,Yes
502,70,False,One year,DSL,False,Bank transfer (automatic),65.19999694824219,No,No
503,52,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),84.05000305175781,No,No
504,69,False,Two year,DSL,False,Credit card (automatic),79.44999694824219,No,No
505,20,True,Month-to-month,Fiber optic,True,Electronic check,94.0999984741211,Yes,Yes
506,11,False,Month-to-month,Fiber optic,False,Mailed check,78.0,No,No
507,2,True,Month-to-month,Fiber optic,False,Electronic check,94.1999969482422,Yes,No
508,6,True,Month-to-month,Fiber optic,False,Electronic check,80.5,Yes,No
509,1,False,Month-to-month,No,False,Mailed check,19.850000381469727,No,No
510,20,False,One year,Fiber optic,True,Credit card (automatic),94.3000030517578,No,Yes
511,61,False,Month-to-month,Fiber optic,False,Electronic check,106.4499969482422,No,No
512,5,True,Month-to-month,Fiber optic,True,Electronic check,74.3499984741211,Yes,Yes
513,56,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),105.4499969482422,No,No
514,30,False,Month-to-month,Fiber optic,False,Credit card (automatic),95.0,No,No
515,40,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),104.8000030517578,Yes,No
516,28,False,One year,DSL,False,Mailed check,54.29999923706055,No,No
517,5,False,Month-to-month,Fiber optic,True,Electronic check,70.05000305175781,No,Yes
518,27,True,Month-to-month,Fiber optic,True,Bank transfer (automatic),75.19999694824219,Yes,Yes
519,12,False,Month-to-month,No,False,Credit card (automatic),20.049999237060547,No,No
520,67,False,One year,Fiber optic,False,Electronic check,105.4000015258789,No,No
521,29,False,Month-to-month,DSL,True,Electronic check,51.59999847412109,No,Yes
522,55,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),85.5,No,No
523,23,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),75.5999984741211,Yes,No
524,34,True,Month-to-month,Fiber optic,False,Electronic check,100.0500030517578,Yes,No
525,52,False,One year,Fiber optic,False,Electronic check,91.25,No,No
526,72,False,Two year,Fiber optic,True,Credit card (automatic),115.75,No,Yes
527,58,False,One year,Fiber optic,False,Credit card (automatic),94.6999969482422,No,No
528,35,False,Two year,No,False,Mailed check,19.600000381469727,No,No
529,56,False,Two year,Fiber optic,True,Bank transfer (automatic),99.9000015258789,No,Yes
530,24,False,Two year,No,False,Credit card (automatic),21.100000381469727,No,No
531,70,False,Two year,No,False,Credit card (automatic),20.049999237060547,No,No
532,2,False,Month-to-month,Fiber optic,False,Electronic check,79.94999694824219,No,No
533,68,False,One year,Fiber optic,True,Credit card (automatic),107.1500015258789,No,Yes
534,1,True,Month-to-month,Fiber optic,False,Electronic check,85.0,Yes,No
535,12,False,Month-to-month,Fiber optic,False,Electronic check,89.55000305175781,No,No
536,63,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),81.55000305175781,No,No
537,33,False,One year,DSL,False,Mailed check,58.45000076293945,No,No
538,69,False,One year,Fiber optic,False,Credit card (automatic),95.6500015258789,No,No
539,60,False,Two year,DSL,False,Bank transfer (automatic),80.5999984741211,No,No
540,72,False,Two year,Fiber optic,False,Bank transfer (automatic),113.0999984741211,No,No
541,11,False,Month-to-month,DSL,False,Mailed check,58.95000076293945,No,No
542,1,False,Month-to-month,No,False,Mailed check,19.549999237060547,No,No
543,10,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),86.05000305175781,Yes,No
544,13,True,Month-to-month,DSL,False,Credit card (automatic),45.54999923706055,Yes,No
545,34,False,One year,Fiber optic,False,Bank transfer (automatic),78.94999694824219,No,No
546,39,True,Month-to-month,Fiber optic,False,Mailed check,86.30000305175781,Yes,No
547,65,False,One year,Fiber optic,False,Bank transfer (automatic),105.0500030517578,No,No
548,50,False,One year,Fiber optic,True,Bank transfer (automatic),101.9000015258789,No,Yes
549,15,False,Month-to-month,No,False,Mailed check,19.75,No,No
550,72,False,Two year,Fiber optic,False,Bank transfer (automatic),110.3000030517578,No,No
551,72,False,Two year,Fiber optic,False,Bank transfer (automatic),115.5999984741211,No,No
552,55,False,Two year,No,False,Bank transfer (automatic),19.350000381469727,No,No
553,23,False,Two year,No,False,Credit card (automatic),25.600000381469727,No,No
554,32,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),80.3499984741211,Yes,No
555,56,False,One year,DSL,False,Bank transfer (automatic),68.75,No,No
556,1,False,Month-to-month,No,False,Bank transfer (automatic),19.899999618530277,No,No
557,38,False,One year,DSL,False,Mailed check,70.5999984741211,No,No
558,11,False,Month-to-month,Fiber optic,False,Electronic check,70.19999694824219,No,No
559,1,False,Month-to-month,DSL,False,Electronic check,49.29999923706055,No,No
560,56,False,One year,Fiber optic,False,Electronic check,107.25,No,No
561,3,False,Month-to-month,No,False,Mailed check,23.600000381469727,No,No
