tenure,Churn,Contract,SeniorCitizen,MonthlyCharges
2,0,Month-to-month,0,74.75
19,0,Month-to-month,0,20.600000381469727
6,0,Month-to-month,0,49.5
19,1,Month-to-month,0,55.0
69,0,Two year,0,43.95
11,1,Month-to-month,0,74.35
64,0,Month-to-month,0,111.15
39,1,One year,0,104.7
15,1,Month-to-month,0,55.7
25,0,Month-to-month,0,20.6
6,0,Two year,0,19.65
66,0,One year,0,115.8
61,0,Two year,0,88.65
43,0,Month-to-month,1,94.5
12,0,Month-to-month,0,20.1
23,0,Month-to-month,1,34.65
71,0,Month-to-month,1,52.3
34,0,Month-to-month,0,65.0
5,1,Month-to-month,0,19.85
41,0,One year,0,35.45
72,0,Two year,0,19.7
14,0,Month-to-month,1,95.6
41,0,Two year,0,19.85
23,0,One year,0,81.85
71,0,Two year,0,109.3
1,1,Month-to-month,0,70.3
72,0,Two year,0,25.4
6,0,Month-to-month,0,69.8
23,0,One year,0,20.0
10,1,Month-to-month,1,85.55
72,0,Two year,0,109.9
7,0,Month-to-month,0,50.3
6,1,Month-to-month,0,94.5
9,0,Month-to-month,0,101.5
12,0,Month-to-month,0,89.15
1,0,Month-to-month,0,19.4
48,0,One year,1,29.9
20,0,Month-to-month,0,78.8
16,1,Month-to-month,1,85.35
2,1,Month-to-month,0,79.65
10,0,One year,0,19.3
2,1,Month-to-month,1,79.6
20,0,Month-to-month,0,96.8
20,0,One year,0,20.65
19,0,One year,0,19.8
19,1,Month-to-month,1,90.6
22,0,Month-to-month,0,104.6
35,0,Month-to-month,0,80.05
1,0,Month-to-month,0,45.15
39,0,Month-to-month,0,73.15
54,0,One year,1,99.1
1,1,Month-to-month,0,20.2
66,1,Two year,0,106.05
56,0,Month-to-month,0,105.35
18,0,Month-to-month,0,45.65
16,0,Month-to-month,0,79.95
68,0,One year,0,54.45
53,0,Two year,1,25.1
72,0,Two year,0,84.7
9,0,Month-to-month,0,75.85
30,0,Month-to-month,0,48.8
36,1,Month-to-month,0,99.15
18,0,Month-to-month,0,35.2
55,0,One year,1,76.25
39,1,Month-to-month,0,55.9
21,1,Month-to-month,0,82.35
2,1,Month-to-month,0,40.4
33,0,One year,1,24.9
44,0,Two year,0,54.3
30,0,Month-to-month,0,66.3
71,0,Two year,0,20.9
4,1,Month-to-month,0,75.35
35,1,One year,0,85.15
1,0,Month-to-month,0,75.35
23,0,Month-to-month,1,104.45
22,0,One year,0,49.45
49,0,One year,0,19.45
42,0,Month-to-month,0,92.15
33,1,One year,0,93.8
7,0,Two year,0,19.85
67,0,One year,0,100.25
15,0,Month-to-month,0,95.7
67,0,Two year,0,93.15
53,0,Two year,0,69.7
21,0,One year,0,19.8
40,0,Month-to-month,0,71.35
22,0,One year,0,20.75
39,0,Month-to-month,0,40.6
45,1,One year,0,20.4
2,0,Month-to-month,0,20.35
57,0,Two year,0,19.75
8,0,Month-to-month,0,54.4
7,1,Month-to-month,1,94.7
6,1,Month-to-month,0,30.5
7,0,Month-to-month,0,20.45
49,0,Two year,0,66.15
65,0,One year,0,89.85
55,0,One year,0,45.05
71,0,Two year,0,86.85
35,0,Month-to-month,0,96.75
3,1,Month-to-month,1,77.0
11,1,Month-to-month,0,20.1
1,1,Month-to-month,0,75.3
17,0,Month-to-month,0,106.65
72,0,Two year,0,110.15
28,0,One year,0,82.85
18,0,Two year,0,20.1
40,1,One year,1,99.2
52,0,Month-to-month,0,59.45
47,0,Month-to-month,0,58.6
23,0,Month-to-month,0,49.7
66,0,Two year,0,65.85
8,0,Month-to-month,0,73.5
47,1,Month-to-month,1,85.5
7,1,Month-to-month,0,20.05
71,0,Two year,0,113.65
50,0,Month-to-month,1,83.4
46,0,Two year,0,65.65
1,1,Month-to-month,0,70.4
66,0,Two year,0,61.35
42,0,Month-to-month,0,85.9
5,0,Month-to-month,0,75.65
7,1,One year,0,49.75
29,0,One year,0,70.9
27,0,Month-to-month,0,49.85
15,1,Month-to-month,1,75.3
25,0,Two year,0,20.1
11,1,Month-to-month,0,94.0
57,0,Month-to-month,0,103.05
67,1,One year,0,118.35
47,0,Month-to-month,1,99.7
13,0,Month-to-month,0,81.9
8,1,Month-to-month,0,30.45
44,1,Month-to-month,0,96.1
71,0,One year,0,66.2
24,1,Month-to-month,1,104.25
15,1,Month-to-month,1,80.2
1,0,Month-to-month,0,19.75
2,0,Month-to-month,1,72.6
55,0,Month-to-month,1,116.5
71,0,Two year,1,106.8
50,0,Two year,0,24.95
1,0,Month-to-month,0,89.25
5,0,Month-to-month,0,19.25
66,0,One year,0,104.55
49,0,One year,0,87.2
3,0,Month-to-month,1,30.75
66,0,One year,0,25.7
11,0,Month-to-month,0,86.2
28,0,Month-to-month,0,30.1
65,0,Two year,0,99.35
62,0,Two year,0,19.2
2,0,Month-to-month,0,20.1
2,0,Month-to-month,0,20.35
55,0,Two year,0,25.65
41,0,Month-to-month,1,94.55
17,1,Month-to-month,0,104.2
30,0,One year,0,94.4
17,0,One year,0,56.1
16,0,Two year,0,68.25
72,0,Two year,0,24.75
9,0,Month-to-month,0,76.25
1,0,Month-to-month,0,74.35
23,0,Month-to-month,0,54.15
8,0,Month-to-month,0,19.45
19,0,Month-to-month,0,34.95
7,0,Month-to-month,0,53.65
1,1,Month-to-month,1,69.65
61,0,One year,0,104.0
57,0,Two year,0,70.35
9,1,Month-to-month,0,80.8
15,0,One year,0,64.85
1,0,Month-to-month,0,19.65
12,0,Month-to-month,0,45.9
54,0,Two year,0,20.0
4,0,Month-to-month,0,44.8
7,1,Month-to-month,0,80.3
20,0,One year,0,20.35
26,0,Month-to-month,0,45.8
36,1,Month-to-month,1,84.1
53,0,One year,0,108.95
3,1,Month-to-month,0,69.35
68,0,Two year,0,64.35
72,0,Two year,0,90.8
12,0,One year,0,24.95
34,1,Month-to-month,1,79.6
68,0,Two year,0,84.7
50,0,One year,0,70.8
1,1,Month-to-month,1,36.45
41,0,Month-to-month,1,104.4
30,0,Month-to-month,1,101.5
1,0,Month-to-month,0,54.3
29,0,Month-to-month,1,103.95
23,0,Two year,0,91.1
60,0,Two year,0,19.95
72,0,Two year,0,26.45
22,1,Month-to-month,0,89.4
72,0,Two year,0,75.1
66,0,One year,1,108.1
72,0,Two year,0,110.15
47,1,Month-to-month,1,80.35
51,0,One year,0,111.5
70,0,One year,0,106.5
9,0,One year,0,19.9
59,0,Two year,0,111.1
3,0,Month-to-month,0,70.7
38,0,Month-to-month,1,24.85
37,0,Month-to-month,0,91.2
37,0,Two year,0,65.6
24,1,Month-to-month,1,40.65
14,0,Month-to-month,0,59.45
72,0,Two year,0,109.95
53,1,One year,0,60.45
8,1,Month-to-month,0,84.9
72,0,Two year,0,38.5
17,0,Month-to-month,1,92.55
2,1,Month-to-month,0,73.55
8,1,Month-to-month,0,20.15
48,1,One year,0,34.7
10,0,Month-to-month,0,24.5
0,0,One year,0,19.7
1,0,Month-to-month,0,20.6
29,0,One year,0,58.0
65,0,One year,1,107.45
8,0,Month-to-month,0,65.5
61,0,Two year,0,25.45
45,0,One year,1,100.15
72,0,One year,0,104.45
12,0,Month-to-month,0,21.15
7,0,Month-to-month,0,96.2
9,0,Month-to-month,0,44.4
43,1,One year,1,107.55
58,0,Two year,0,94.35
16,1,Month-to-month,1,98.75
2,0,Month-to-month,0,20.3
8,1,Month-to-month,0,101.15
40,0,One year,0,105.75
9,0,Month-to-month,0,81.15
41,0,One year,0,89.55
26,0,Month-to-month,0,54.75
33,0,One year,0,53.75
68,0,One year,0,105.75
65,0,Two year,1,105.85
55,0,One year,0,64.2
20,1,Month-to-month,0,88.7
19,0,One year,0,87.7
45,0,Month-to-month,0,89.3
70,0,Two year,0,20.15
2,1,Month-to-month,0,79.75
27,1,Month-to-month,0,94.55
12,0,Two year,0,20.05
72,0,Two year,0,67.2
12,0,Month-to-month,0,94.55
5,1,Month-to-month,1,69.05
71,0,Month-to-month,1,107.5
35,0,One year,1,73.0
70,0,Two year,0,114.75
31,0,Month-to-month,0,76.05
52,1,Two year,0,96.25
37,1,Month-to-month,1,101.1
69,1,One year,0,104.7
30,0,Month-to-month,1,77.9
33,0,Month-to-month,0,90.65
54,0,Two year,1,110.45
59,0,One year,0,68.7
55,0,Month-to-month,1,44.85
69,0,One year,1,29.8
66,0,One year,0,88.9
37,0,One year,0,58.75
9,0,One year,1,19.85
69,0,Two year,0,86.9
10,0,Month-to-month,0,59.65
40,1,Month-to-month,0,55.25
13,0,Month-to-month,0,66.4
6,1,Month-to-month,0,90.1
69,0,Two year,0,20.15
66,0,One year,1,108.1
11,1,Month-to-month,0,53.75
46,0,One year,0,56.9
6,1,Month-to-month,0,89.3
56,0,Month-to-month,0,109.6
70,0,Two year,0,25.15
33,0,One year,0,79.15
72,0,Two year,0,66.75
3,1,Month-to-month,0,95.2
19,0,Month-to-month,0,48.8
5,1,Month-to-month,1,45.7
71,0,Two year,0,80.7
8,1,Month-to-month,0,74.5
1,0,Month-to-month,0,20.55
1,1,Month-to-month,0,79.65
61,0,One year,0,115.1
71,0,Two year,0,59.7
68,0,One year,0,86.45
46,0,One year,0,33.7
33,0,One year,0,80.1
53,0,Two year,0,104.05
50,0,Month-to-month,1,108.75
57,0,One year,0,41.1
54,0,Two year,0,20.35
60,0,Month-to-month,1,105.9
28,1,Month-to-month,1,101.3
1,1,Month-to-month,0,80.05
29,1,Month-to-month,0,89.2
10,0,Month-to-month,0,65.5
43,0,Month-to-month,0,40.45
13,0,Month-to-month,1,70.45
43,0,Two year,0,78.8
19,1,Month-to-month,0,83.65
1,0,Month-to-month,0,90.1
69,0,Two year,0,82.45
61,0,Two year,0,20.25
43,0,Month-to-month,0,66.25
6,1,Month-to-month,0,19.5
1,1,Month-to-month,0,51.25
56,0,Month-to-month,0,89.7
70,0,Two year,0,64.55
1,1,Month-to-month,0,45.6
49,0,One year,0,93.65
6,1,Month-to-month,0,49.65
32,0,Two year,0,73.6
72,0,Two year,1,109.75
37,0,Two year,0,61.45
69,0,One year,0,106.4
26,0,Month-to-month,0,81.9
58,0,One year,0,105.2
24,0,One year,0,54.6
5,0,One year,0,20.55
15,1,Month-to-month,0,20.0
30,0,Two year,0,19.7
55,0,One year,0,66.05
25,1,Month-to-month,0,34.0
10,1,Month-to-month,1,92.5
44,0,Two year,0,54.05
47,0,One year,0,58.9
13,1,Month-to-month,0,88.35
49,1,Two year,0,107.95
64,0,One year,0,96.9
1,0,Month-to-month,0,19.1
20,0,Month-to-month,0,50.0
37,0,Two year,0,45.4
30,0,Month-to-month,0,85.45
38,0,One year,0,84.1
1,1,Month-to-month,1,74.45
37,1,Month-to-month,0,64.75
52,0,Two year,0,66.25
71,0,Two year,0,76.9
26,1,Month-to-month,0,89.8
66,0,Two year,0,74.6
72,0,Two year,0,116.95
25,0,One year,0,40.65
69,0,Two year,0,114.35
53,0,Two year,0,69.7
12,1,One year,0,95.5
26,0,Month-to-month,0,98.65
21,0,Month-to-month,0,61.65
1,0,Month-to-month,0,89.35
48,0,Month-to-month,0,95.4
26,0,One year,0,35.4
60,0,Two year,0,19.95
18,0,Month-to-month,0,19.25
10,1,Month-to-month,1,29.65
5,1,Month-to-month,0,84.5
4,0,One year,0,20.4
65,0,Two year,0,24.75
70,0,Two year,0,25.35
18,1,Month-to-month,0,90.7
62,0,Two year,0,20.0
66,0,Two year,0,59.75
65,0,Two year,0,82.5
3,1,Month-to-month,1,70.3
34,0,Month-to-month,0,20.35
16,0,Month-to-month,0,90.8
54,1,One year,0,103.95
50,0,Month-to-month,1,104.95
71,0,Two year,0,105.25
10,1,Month-to-month,0,74.75
1,1,Month-to-month,0,50.8
18,0,One year,0,23.75
4,0,Month-to-month,0,61.3
58,0,Two year,0,75.8
56,0,One year,0,98.0
2,1,Month-to-month,0,80.25
32,1,Month-to-month,0,78.9
56,0,One year,0,52.0
36,1,Month-to-month,0,84.75
4,0,Month-to-month,0,64.4
53,1,Month-to-month,0,85.45
10,0,Month-to-month,0,45.8
4,0,Month-to-month,0,30.5
1,1,Month-to-month,0,19.9
51,0,Month-to-month,0,69.15
12,1,Month-to-month,1,99.45
6,0,One year,0,49.25
63,0,Two year,0,39.35
1,1,Month-to-month,0,70.6
48,0,Month-to-month,0,105.1
5,1,Month-to-month,0,81.0
35,0,One year,0,20.1
6,1,Month-to-month,0,84.85
2,0,Month-to-month,0,19.75
50,0,One year,0,19.75
33,0,Month-to-month,0,70.4
31,0,Two year,0,20.45
9,0,Two year,0,20.35
54,0,Month-to-month,0,86.2
46,0,One year,0,95.65
34,0,One year,0,103.8
71,0,Two year,0,97.2
63,0,Two year,0,63.55
51,0,Two year,0,24.95
26,1,Month-to-month,1,89.15
64,0,Two year,0,99.0
1,1,Month-to-month,1,24.8
61,0,One year,1,85.55
15,0,Month-to-month,0,94.0
64,1,One year,0,105.65
18,0,Month-to-month,0,50.3
57,0,One year,0,95.0
14,0,Two year,0,61.4
18,0,Month-to-month,1,80.55
72,0,Two year,1,78.5
70,0,Two year,0,114.3
38,0,Two year,0,20.05
68,0,Two year,0,62.65
13,1,Month-to-month,0,80.85
65,0,Two year,1,92.7
30,0,Month-to-month,0,100.45
51,0,Two year,0,75.2
31,0,Month-to-month,0,84.75
9,1,Month-to-month,0,89.45
72,0,Two year,0,79.5
10,1,Month-to-month,0,72.15
37,0,One year,0,19.8
2,1,Month-to-month,0,76.4
55,0,One year,0,100.9
33,0,Month-to-month,0,95.3
46,0,One year,0,90.95
1,0,Month-to-month,0,54.5
20,1,Month-to-month,1,61.6
9,1,Month-to-month,0,79.9
32,1,Month-to-month,1,96.15
19,0,Month-to-month,0,49.6
70,1,Two year,0,65.3
61,0,Two year,0,25.0
26,0,Month-to-month,0,45.45
45,0,Month-to-month,0,107.75
62,0,Two year,0,89.1
1,1,Month-to-month,0,19.65
3,0,Month-to-month,0,44.75
41,0,One year,0,101.6
67,0,Two year,0,103.15
1,1,Month-to-month,0,84.65
71,0,One year,0,95.65
37,0,One year,0,75.1
60,0,Two year,0,61.35
1,1,Month-to-month,1,69.55
6,0,Month-to-month,0,19.7
13,1,Month-to-month,0,31.05
11,0,Month-to-month,0,51.0
7,1,Month-to-month,0,51.0
10,0,Month-to-month,0,88.85
34,0,Two year,0,20.05
62,0,Two year,0,65.1
64,0,One year,0,70.15
1,1,Month-to-month,0,44.35
25,0,Two year,0,20.75
26,0,One year,0,56.05
10,0,One year,0,19.95
53,0,One year,0,98.6
7,1,Month-to-month,0,79.7
33,0,Month-to-month,0,79.0
71,0,Two year,1,89.45
29,0,Month-to-month,0,74.2
24,0,Month-to-month,0,81.0
20,0,Month-to-month,0,49.6
1,0,Month-to-month,0,84.6
54,1,Month-to-month,0,55.0
5,1,Month-to-month,1,84.85
72,0,Two year,0,84.2
52,0,Two year,0,106.3
9,0,Month-to-month,0,69.05
1,0,Month-to-month,0,45.4
1,1,Month-to-month,1,73.65
33,1,One year,0,73.9
55,1,Month-to-month,0,77.75
69,0,Two year,0,99.35
1,0,Month-to-month,0,50.75
54,0,Two year,0,87.1
33,0,One year,0,20.15
45,0,One year,1,98.7
11,0,Month-to-month,0,25.2
6,0,Month-to-month,0,55.7
21,0,Month-to-month,0,65.35
65,0,Two year,0,25.3
6,1,Month-to-month,1,84.35
8,1,Month-to-month,0,84.95
11,1,Month-to-month,0,73.85
43,0,Two year,0,24.25
49,1,One year,0,51.8
1,1,Month-to-month,1,46.0
15,1,Month-to-month,1,79.4
60,0,Two year,0,60.5
17,0,Month-to-month,0,25.1
16,1,Month-to-month,1,71.8
35,0,One year,0,20.05
44,1,One year,1,88.4
12,0,One year,0,30.25
1,0,Month-to-month,0,20.2
28,0,One year,0,59.9
70,0,Two year,0,25.15
5,1,Month-to-month,0,46.0
18,0,Month-to-month,0,101.3
70,0,Two year,0,76.95
9,0,Month-to-month,0,55.3
67,0,Two year,1,92.45
1,0,Month-to-month,0,48.45
18,0,Two year,0,19.35
4,1,Month-to-month,0,51.75
71,0,One year,1,86.7
30,1,Month-to-month,0,94.4
1,0,Month-to-month,0,55.7
55,0,One year,0,84.25
59,0,Month-to-month,0,64.65
1,1,Month-to-month,0,70.15
7,0,Month-to-month,0,69.2
45,0,Two year,0,54.65
54,0,One year,0,24.75
51,0,One year,0,23.95
72,0,One year,1,105.0
44,0,One year,0,59.85
2,0,Month-to-month,0,20.05
66,0,One year,0,92.15
68,0,One year,0,44.8
31,0,Two year,0,20.9
21,0,Month-to-month,1,95.4
21,0,Month-to-month,0,80.35
55,0,Two year,0,85.1
9,1,Month-to-month,0,34.7
71,0,Two year,1,115.05
1,1,Month-to-month,0,81.1
22,0,One year,0,19.95
1,1,Month-to-month,0,20.55
61,1,Two year,0,106.6
67,0,Two year,0,86.15
14,0,Month-to-month,1,78.85
59,1,Month-to-month,0,106.75
21,0,Month-to-month,1,86.55
4,0,Month-to-month,0,42.4
3,1,Month-to-month,0,89.45
70,0,Two year,0,24.25
3,1,Month-to-month,0,97.9
21,0,One year,1,20.5
20,0,Month-to-month,0,19.6
22,0,One year,0,20.25
1,1,Month-to-month,0,55.7
63,0,Two year,0,20.6
70,0,Two year,0,19.8
13,1,Month-to-month,0,79.8
5,0,Month-to-month,0,80.2
72,0,Two year,0,116.4
13,0,Month-to-month,0,31.65
61,0,Month-to-month,0,94.15
1,0,Month-to-month,0,20.65
56,0,Month-to-month,1,76.85
4,0,Month-to-month,0,20.15
35,0,Two year,0,55.25
18,1,Month-to-month,0,39.05
72,0,Two year,0,82.15
49,0,One year,1,103.0
44,0,Month-to-month,0,95.1
3,1,Month-to-month,1,83.9
37,0,Month-to-month,0,95.15
61,0,One year,0,79.8
70,0,Two year,0,74.8
1,1,Month-to-month,1,69.85
41,0,Month-to-month,0,20.45
70,0,One year,0,78.35
1,1,Month-to-month,0,53.55
51,0,One year,0,19.1
42,0,Two year,0,20.0
70,1,Two year,0,93.9
48,0,One year,0,19.95
68,1,Two year,0,113.15
48,0,Two year,0,24.0
26,1,Month-to-month,1,84.95
11,1,Month-to-month,0,80.5
1,1,Month-to-month,0,19.3
27,0,One year,0,19.15
46,0,One year,1,91.3
1,1,Month-to-month,0,49.65
46,1,Two year,0,54.35
25,0,Month-to-month,0,19.15
4,1,Month-to-month,0,88.45
13,0,Two year,0,19.75
31,0,One year,0,75.5
23,0,Month-to-month,0,83.75
2,0,Month-to-month,0,19.4
65,0,Two year,0,26.5
22,1,Month-to-month,1,90.5
55,0,One year,0,19.15
9,1,Month-to-month,0,94.85
7,1,Month-to-month,0,69.95
35,0,One year,0,40.9
6,0,Two year,0,80.25
1,1,Month-to-month,0,48.6
17,0,Month-to-month,0,70.8
10,0,Month-to-month,0,60.2
15,0,One year,0,55.2
40,1,Month-to-month,1,55.8
13,0,One year,0,54.15
29,1,Month-to-month,0,80.15
3,1,Month-to-month,0,75.5
58,0,Month-to-month,1,100.4
45,0,One year,0,62.55
72,0,Two year,0,70.45
68,0,One year,0,85.5
1,1,Month-to-month,0,20.2
38,0,Month-to-month,0,54.5
2,0,Month-to-month,0,20.75
11,0,Month-to-month,0,20.35
20,0,One year,1,91.0
72,0,Two year,0,104.8
3,1,Month-to-month,0,74.75
23,1,Month-to-month,0,104.05
40,0,Month-to-month,0,51.1
62,0,Month-to-month,1,89.8
22,0,Month-to-month,0,20.55
11,0,Month-to-month,0,64.05
7,0,Month-to-month,1,74.85
13,1,Month-to-month,0,96.65
1,1,Month-to-month,1,20.05
39,1,Month-to-month,0,103.45
3,0,Month-to-month,0,25.0
58,0,Two year,0,20.3
6,0,Month-to-month,0,26.35
1,1,Month-to-month,0,19.9
22,0,Month-to-month,0,54.7
14,1,Month-to-month,0,46.35
64,0,One year,0,90.25
1,1,Month-to-month,0,19.95
6,0,Month-to-month,0,20.65
1,1,Month-to-month,0,79.6
39,0,One year,0,25.45
20,0,One year,0,19.5
1,1,Month-to-month,0,75.9
1,1,Month-to-month,0,76.2
64,0,One year,0,66.15
1,1,Month-to-month,0,19.25
46,0,Month-to-month,0,69.1
28,0,One year,1,39.1
33,0,Month-to-month,0,20.05
39,0,One year,0,59.8
42,1,Month-to-month,0,84.3
1,0,Month-to-month,0,48.6
7,1,Month-to-month,0,79.0
70,0,Two year,1,105.35
65,0,Two year,0,25.1
1,0,Month-to-month,0,49.75
18,0,Month-to-month,0,94.75
24,0,Month-to-month,0,93.0
63,0,Two year,0,71.9
44,0,One year,0,77.55
4,0,Month-to-month,0,19.85
1,1,Month-to-month,0,70.25
37,0,Month-to-month,0,95.25
10,1,Month-to-month,1,84.6
34,0,Month-to-month,0,25.05
35,0,One year,0,53.15
4,0,Month-to-month,0,20.15
39,0,Month-to-month,1,101.25
43,0,One year,1,100.55
17,1,Month-to-month,0,24.1
61,0,Two year,0,25.3
49,0,One year,0,71.8
4,0,One year,0,19.7
64,0,Two year,0,49.85
3,0,Month-to-month,0,69.6
1,0,Month-to-month,0,19.75
40,0,One year,0,80.8
1,1,Month-to-month,0,60.0
8,1,Month-to-month,0,86.55
1,1,Month-to-month,1,20.85
34,0,One year,1,64.2
1,0,Month-to-month,0,35.0
39,1,Month-to-month,0,50.75
58,1,One year,1,105.5
45,0,Two year,0,19.2
6,1,Month-to-month,1,85.15
43,0,One year,0,90.65
41,0,Two year,0,20.0
5,0,Month-to-month,0,74.65
72,0,Two year,0,61.2
4,0,One year,0,19.95
9,0,Month-to-month,0,54.8
72,0,Two year,1,73.45
33,0,One year,0,51.45
72,0,Two year,0,80.45
22,1,Month-to-month,0,54.2
70,1,One year,0,109.5
21,1,Month-to-month,0,104.4
15,0,Month-to-month,0,85.3
29,0,Month-to-month,1,79.3
15,0,Month-to-month,0,76.5
71,1,Month-to-month,1,105.1
72,0,Two year,1,25.4
19,0,Month-to-month,0,86.85
1,0,Month-to-month,0,19.65
1,1,Month-to-month,0,75.7
2,0,Month-to-month,0,45.55
11,0,Month-to-month,1,78.1
12,0,One year,0,19.3
70,0,Two year,0,110.5
20,1,Month-to-month,1,90.8
23,0,Month-to-month,0,20.3
49,0,Two year,1,81.35
4,1,Month-to-month,0,97.95
32,1,Month-to-month,0,108.15
2,0,Month-to-month,0,55.3
69,0,Two year,1,56.55
6,1,Month-to-month,0,80.5
24,0,Two year,0,19.7
32,0,One year,0,104.05
27,0,Two year,0,52.85
27,1,Month-to-month,1,104.3
58,0,Month-to-month,0,80.65
1,1,Month-to-month,0,71.35
18,0,Two year,0,24.65
47,0,Two year,0,21.3
70,0,Two year,0,110.2
13,1,Month-to-month,0,89.4
36,0,Month-to-month,0,51.05
67,0,Two year,0,19.8
10,0,Month-to-month,0,19.9
19,0,Month-to-month,1,87.3
71,0,Two year,0,19.85
72,0,Two year,0,89.4
48,0,Two year,0,20.0
1,0,Month-to-month,0,20.05
18,0,Month-to-month,0,83.25
1,1,Month-to-month,0,20.6
67,0,Two year,1,102.9
69,0,Two year,0,39.1
19,1,Month-to-month,0,99.95
72,0,Two year,1,114.5
38,0,Two year,1,20.2
40,0,One year,1,55.8
61,0,Two year,0,24.2
10,1,Month-to-month,0,81.0
32,0,One year,0,72.8
21,0,Month-to-month,0,99.85
59,0,One year,1,99.5
13,1,Month-to-month,1,70.15
47,0,Two year,0,20.25
69,0,Two year,0,26.0
2,0,Month-to-month,0,19.9
22,0,Month-to-month,0,19.05
15,0,Month-to-month,1,96.5
53,0,Two year,0,19.85
28,0,Month-to-month,1,25.7
22,0,One year,0,20.3
1,1,Month-to-month,0,70.15
16,0,Month-to-month,1,91.55
48,0,Two year,0,39.4
30,0,Month-to-month,1,105.7
3,0,Month-to-month,0,70.25
57,0,Two year,1,93.75
68,1,One year,1,96.55
23,0,One year,0,60.0
65,0,Two year,0,59.8
44,0,One year,0,90.65
71,0,Two year,0,109.0
37,0,One year,0,68.1
12,0,Month-to-month,0,20.4
69,0,Two year,0,81.95
35,0,Month-to-month,0,60.55
5,0,Month-to-month,0,65.6
58,0,Two year,0,82.5
72,0,Two year,0,82.3
72,0,Two year,0,68.15
1,0,Month-to-month,0,20.3
39,1,One year,0,95.55
53,0,One year,0,20.2
27,0,Month-to-month,0,89.2
1,1,Month-to-month,1,69.65
1,1,Month-to-month,1,89.3
18,0,Month-to-month,0,74.8
46,0,Two year,0,20.2
72,0,Two year,0,84.4
36,1,Month-to-month,0,87.55
4,0,Month-to-month,0,25.15
25,0,Two year,0,19.8
40,0,Month-to-month,0,50.85
63,0,Month-to-month,0,102.4
15,1,Month-to-month,1,96.3
14,0,Month-to-month,0,55.5
72,0,Two year,1,109.75
39,0,Month-to-month,0,106.4
47,0,Two year,0,60.0
19,0,Month-to-month,0,88.8
5,1,Month-to-month,0,85.2
13,1,Month-to-month,0,35.1
17,0,Month-to-month,0,80.05
34,0,Month-to-month,1,75.55
42,0,Month-to-month,0,49.55
5,1,Month-to-month,0,81.3
71,0,Two year,0,23.9
19,0,Month-to-month,1,66.4
2,1,Month-to-month,0,19.6
57,0,Two year,0,18.8
72,0,Two year,0,108.4
6,0,Month-to-month,0,85.95
17,1,Month-to-month,0,85.45
61,0,Two year,0,80.9
1,1,Month-to-month,0,71.0
48,0,Two year,0,111.8
16,0,Month-to-month,0,20.6
9,1,Month-to-month,1,85.05
3,0,Month-to-month,0,44.6
1,1,Month-to-month,0,44.4
65,0,Two year,0,105.1
70,0,Two year,0,115.15
60,0,One year,0,59.8
69,0,One year,0,26.3
35,0,Month-to-month,1,70.55
22,0,Month-to-month,0,20.05
66,0,Two year,0,79.85
1,1,Month-to-month,1,70.3
1,1,Month-to-month,0,79.35
34,0,Month-to-month,0,90.05
72,0,Two year,0,24.45
31,0,One year,0,59.95
30,0,One year,0,25.35
9,1,Month-to-month,0,90.8
20,1,Month-to-month,0,70.45
19,0,Month-to-month,1,34.3
65,0,Month-to-month,0,105.05
30,0,Two year,0,19.3
6,0,One year,0,19.15
2,0,Month-to-month,0,51.4
53,0,Month-to-month,0,71.85
7,0,Month-to-month,1,75.4
61,0,One year,0,49.7
70,1,One year,1,45.25
13,0,Month-to-month,0,78.75
35,0,One year,1,81.6
2,0,Month-to-month,0,70.4
3,1,Month-to-month,0,75.8
3,0,Month-to-month,0,76.1
62,0,One year,0,94.0
72,0,Two year,0,103.95
63,0,Two year,0,19.95
20,1,Month-to-month,1,71.3
35,0,One year,1,110.8
21,1,Month-to-month,1,69.1
62,0,One year,0,96.1
15,0,Month-to-month,0,48.8
55,0,Month-to-month,0,50.55
11,0,Month-to-month,0,44.65
17,1,Month-to-month,0,88.25
61,0,One year,0,19.45
71,0,Two year,0,89.3
2,1,Month-to-month,0,70.0
35,0,Two year,0,19.25
17,0,Month-to-month,0,70.5
21,1,Month-to-month,0,97.35
47,0,Two year,0,19.65
3,0,Month-to-month,0,20.85
3,0,Month-to-month,0,19.65
44,0,Two year,1,19.35
1,0,Month-to-month,0,44.0
44,0,One year,0,94.4
5,1,Month-to-month,0,25.9
24,1,Month-to-month,0,55.65
1,1,Month-to-month,0,69.65
18,0,Month-to-month,0,75.4
10,1,Month-to-month,0,100.6
65,0,Two year,0,71.0
1,1,Month-to-month,1,86.0
53,1,One year,0,106.95
3,0,One year,0,21.2
33,0,Two year,0,61.05
3,1,Month-to-month,0,29.6
34,0,One year,0,79.95
14,0,Two year,0,19.7
13,0,Month-to-month,0,20.3
46,1,One year,1,59.9
23,0,One year,0,24.35
47,0,Two year,0,19.75
17,0,Month-to-month,0,50.3
49,1,Month-to-month,0,95.6
59,0,Month-to-month,1,50.25
69,0,Two year,0,85.35
11,1,One year,0,41.6
10,0,Month-to-month,0,51.65
12,0,Two year,0,24.0
45,1,Month-to-month,0,100.85
39,0,Month-to-month,0,59.85
71,0,Two year,1,25.45
71,0,Two year,0,23.9
33,0,One year,0,24.15
67,0,Month-to-month,1,75.7
37,1,Month-to-month,0,40.2
49,1,Month-to-month,0,84.5
